iOUT_F20_FS_Lo_OK_ET,POE\HeatWater\HeatWater.GB,6,OUT,140,68,Write,,DINT,,,VAR_OUTPUT,LOCAL,,CPU OUT: Minimum flow switch OK - Elipsed time
iOUT_F20_FS_Lo_PC_ET,POE\HeatWater\HeatWater.GB,6,OUT,124,68,Write,,DINT,,,VAR_OUTPUT,LOCAL,,CPU OUT: Minimum flow switch plausibility check - Elipsed t
iOUT_F20_PS1_Lo_OK_ET,POE\HeatWater\HeatWater.GB,4,OUT,91,67,Write,,DINT,,,VAR_OUTPUT,LOCAL,,CPU OUT: Minimum pressure switch 1 OK - Elipsed time
iOUT_F20_PS2_Lo_OK_ET,POE\HeatWater\HeatWater.GB,4,OUT,97,67,Write,,DINT,,,VAR_OUTPUT,LOCAL,,CPU OUT: Minimum pressure switch 2 OK - Elipsed time
PARA_FS_Lo_Exist,POE\HeatWater\HeatWater.GB,5,IN,104,18,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Minimum flow switch available
PARA_FS_Lo_Exist,POE\HeatWater\HeatWater.GB,5,IN,126,2,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Minimum flow switch available
PARA_LS_Lo_Exist,POE\HeatWater\HeatWater.GB,1,IN,43,18,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Minimum level switch available
PARA_PS1_Hi_Exist,POE\HeatWater\HeatWater.GB,1,IN,31,17,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Maximum pressure switch 1 available
PARA_PS1_Lo_Exist,POE\HeatWater\HeatWater.GB,3,IN,32,17,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Minimum pressure switch 1 available
PARA_PS2_Hi_Exist,POE\HeatWater\HeatWater.GB,1,IN,30,17,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Maximum pressure switch 2 available
