bAMM_A9414,POE\Main\Func07_Grid.GB,8,OUT,1,34,Write,,BOOL,NSQX10.1,,VAR_GLOBAL,GLOBAL,,TRIP 9414: Generator circuit breaker position feedback erro
bAMM_A9415,POE\Main\Func08_Overload.GB,1,OUT,1,5,Write,,BOOL,NSQX10.2,,VAR_GLOBAL,GLOBAL,,TRIP 9415: Generator overload/short circuit
bAMM_A9416,POE\Main\Func08_Overload.GB,1,OUT,11,5,Write,,BOOL,NSQX10.3,,VAR_GLOBAL,GLOBAL,,TRIP 9416: Generator protection trip
bAMM_A9417,POE\VENTILATION\VENTILATION.GB,2,OUT,11,38,Write,,BOOL,NSQX10.4,,VAR_GLOBAL,GLOBAL,,TRIP 9417: Collective fault in room ventilation
bAMM_A9418,POE\Main\Func10_EmStop.GB,2,OUT,6,59,Write,,BOOL,NSQX10.5,,VAR_GLOBAL,GLOBAL,,TRIP 9418: Emergency stop push button - Module interface pa
bAMM_A9419,POE\Main\Func10_EmStop.GB,2,OUT,16,59,Write,,BOOL,NSQX10.6,,VAR_GLOBAL,GLOBAL,,TRIP 9419: Emergency stop push button
bAMM_A9420,POE\Main\Func11_SafetyLoop.GB,1,OUT,2,0,Write,,BOOL,NSQX10.7,,VAR_GLOBAL,GLOBAL,,TRIP 9420: Safety loop 1 tripped - Module control panel
bAMM_A9421,POE\Main\Func12_Gas.GB,2,OUT,241,44,Write,,BOOL,NSQX11.0,,VAR_GLOBAL,GLOBAL,,TRIP 9421: Failure gas train 1
bAMM_A9421,POE\Main\Func12_Gas.GB,13,IN,46,23,Read,,BOOL,NSQX11.0,,VAR_GLOBAL,GLOBAL,,TRIP 9421: Failure gas train 1
bAMM_A9422,POE\Main\Func12_Gas.GB,5,OUT,275,44,Write,,BOOL,NSQX11.1,,VAR_GLOBAL,GLOBAL,,TRIP 9422: Failure gas train 2
bAMM_A9422,POE\Main\Func12_Gas.GB,13,IN,47,23,Read,,BOOL,NSQX11.1,,VAR_GLOBAL,GLOBAL,,TRIP 9422: Failure gas train 2
bAMM_A9423,POE\Main\Func12_Gas.GB,5,OUT,309,44,Write,,BOOL,NSQX11.2,,VAR_GLOBAL,GLOBAL,,TRIP 9423: Failure gas train 3
bAMM_A9423,POE\Main\Func12_Gas.GB,13,IN,48,23,Read,,BOOL,NSQX11.2,,VAR_GLOBAL,GLOBAL,,TRIP 9423: Failure gas train 3
bAMM_A9424,POE\Main\Func12_Gas.GB,8,OUT,342,44,Write,,BOOL,NSQX11.3,,VAR_GLOBAL,GLOBAL,,TRIP 9424: Failure gas train 4
bAMM_A9424,POE\Main\Func12_Gas.GB,16,IN,49,23,Read,,BOOL,NSQX11.3,,VAR_GLOBAL,GLOBAL,,TRIP 9424: Failure gas train 4
bAMM_A9425,POE\Main\SafetyLoop.GB,2,OUT,2,44,Write,,BOOL,NSQX11.4,,VAR_GLOBAL,GLOBAL,,TRIP 9425: Safety functions module interface panel - output
bAMM_A9425,POE\Main\SafetyLoop.GB,4,IN,114,23,Read,,BOOL,NSQX11.4,,VAR_GLOBAL,GLOBAL,,TRIP 9425: Safety functions module interface panel - output
bAMM_A9426,POE\Main\SafetyLoop.GB,2,OUT,11,44,Write,,BOOL,NSQX11.5,,VAR_GLOBAL,GLOBAL,,TRIP 9426: Safety functions module control panel - output n
bAMM_A9426,POE\Main\SafetyLoop.GB,4,IN,115,23,Read,,BOOL,NSQX11.5,,VAR_GLOBAL,GLOBAL,,TRIP 9426: Safety functions module control panel - output n
bAMM_A9427,POE\Main\SafetyLoop.GB,2,OUT,19,44,Write,,BOOL,NSQX11.6,,VAR_GLOBAL,GLOBAL,,TRIP 9427: Engine type mismatch
bAMM_A9427,POE\Main\SafetyLoop.GB,4,IN,116,23,Read,,BOOL,NSQX11.6,,VAR_GLOBAL,GLOBAL,,TRIP 9427: Engine type mismatch
bAMM_A9428,POE\VENTILATION\VENTILATION.GB,41,OUT,1268,22,Write,,BOOL,NSQX11.7,,VAR_GLOBAL,GLOBAL,,TRIP 9428: Room ventilation failure - Plausibility check pe
bAMM_A9429,POE\Main\SafetyLoop.GB,4,IN,110,23,Read,,BOOL,NSQX12.0,,VAR_GLOBAL,GLOBAL,,TRIP 9429: Software handshake not valid
bAMM_A9429,POE\Main\SafetyLoop.GB,5,OUT,96,44,Write,,BOOL,NSQX12.0,,VAR_GLOBAL,GLOBAL,,TRIP 9429: Software handshake not valid
bAMM_A9433,POE\Main\Func00_IO_Para.GB,2,OUT,19,47,Write,,BOOL,NSQX12.1,,VAR_GLOBAL,GLOBAL,,TRIP 9433: Malfunction of safe communication channel
bAMM_A9434,POE\Main\Func05_06_ECW_Pr.GB,8,OUT,212,59,Write,,BOOL,NSQX12.2,,VAR_GLOBAL,GLOBAL,,TRIP 9434: Engine cooling water pump - Difference pressure 
bAMM_A9434,POE\Main\Func05_06_ECW_Pr.GB,16,IN,239,17,Read,,BOOL,NSQX12.2,,VAR_GLOBAL,GLOBAL,,TRIP 9434: Engine cooling water pump - Difference pressure 
bAMM_A9437,POE\Main\PhaseII.GB,2,OUT,52,17,Write,,BOOL,NSQX19.7,,VAR_GLOBAL,GLOBAL,,TRIP 9437: Scavenging flap not closed
bAMM_A9438,POE\Main\PhaseII.GB,5,OUT,106,17,Write,,BOOL,NSQX20.0,,VAR_GLOBAL,GLOBAL,,TRIP 9438: Scavenging flap failure
bAMM_A9441,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,2,0,Write,,BOOL,NSQX20.1,,VAR_GLOBAL,GLOBAL,,TRIP 9441: Customer heating water circuit failure
bAMM_A9442,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,29,0,Write,,BOOL,NSQX20.2,,VAR_GLOBAL,GLOBAL,,TRIP 9442: High temperature heating water level minimum
bAMM_A9443,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,31,0,Write,,BOOL,NSQX20.3,,VAR_GLOBAL,GLOBAL,,TRIP 9443: High temperature heating water pressure 1 maximu
bAMM_A9444,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,34,0,Write,,BOOL,NSQX20.4,,VAR_GLOBAL,GLOBAL,,TRIP 9444: High temperature heating water pressure 2 maximu
bAMM_A9445,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,37,0,Write,,BOOL,NSQX20.5,,VAR_GLOBAL,GLOBAL,,TRIP 9445: High temperature heating water pressure 1 minimu
bAMM_A9446,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,48,0,Write,,BOOL,NSQX20.6,,VAR_GLOBAL,GLOBAL,,TRIP 9446: High temperature heating water pressure 2 minimu
bAMM_A9447,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,39,0,Write,,BOOL,NSQX20.7,,VAR_GLOBAL,GLOBAL,,TRIP 9447: High temperature heating water temperature 1 max
bAMM_A9448,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,41,0,Write,,BOOL,NSQX21.0,,VAR_GLOBAL,GLOBAL,,TRIP 9448: High temperature heating water temperature 2 max
bAMM_A9449,POE\HeatWaterSys\HeatWaterSys.GB,1,OUT,52,0,Write,,BOOL,NSQX21.1,,VAR_GLOBAL,GLOBAL,,TRIP 9449: High temperature heating water flow minimum
bAMM_A9450,POE\HeatWaterSys\HeatWaterSys.GB,5,OUT,180,0,Write,,BOOL,NSQX21.2,,VAR_GLOBAL,GLOBAL,,TRIP 9450: Low temperature heating water level minimum
bAMM_A9451,POE\HeatWaterSys\HeatWaterSys.GB,5,OUT,182,0,Write,,BOOL,NSQX21.3,,VAR_GLOBAL,GLOBAL,,TRIP 9451: Low temperature heating water pressure 1 maximum
bAMM_A9452,POE\HeatWaterSys\HeatWaterSys.GB,5,OUT,185,0,Write,,BOOL,NSQX21.4,,VAR_GLOBAL,GLOBAL,,TRIP 9452: Low temperature heating water pressure 2 maximum
bAMM_A9453,POE\HeatWaterSys\HeatWaterSys.GB,5,OUT,188,0,Write,,BOOL,NSQX21.5,,VAR_GLOBAL,GLOBAL,,TRIP 9453: Low temperature heating water pressure 1 minimum
bAMM_A9454,POE\HeatWaterSys\HeatWaterSys.GB,5,OUT,199,0,Write,,BOOL,NSQX21.6,,VAR_GLOBAL,GLOBAL,,TRIP 9454: Low temperature heating water pressure 2 minimum
bAMM_A9455,POE\HeatWaterSys\HeatWaterSys.GB,5,OUT,190,0,Write,,BOOL,NSQX21.7,,VAR_GLOBAL,GLOBAL,,TRIP 9455: Low temperature heating water temperature 1 maxi
bAMM_A9456,POE\HeatWaterSys\HeatWaterSys.GB,5,OUT,192,0,Write,,BOOL,NSQX22.0,,VAR_GLOBAL,GLOBAL,,TRIP 9456: Low temperature heating water temperature 2 maxi
bAMM_A9457,POE\HeatWaterSys\HeatWaterSys.GB,5,OUT,203,0,Write,,BOOL,NSQX22.1,,VAR_GLOBAL,GLOBAL,,TRIP 9457: Low temperature heating water flow minimum
bAMM_A9458,POE\Main\Func11_SafetyLoop.GB,1,OUT,12,0,Write,,BOOL,NSQX22.2,,VAR_GLOBAL,GLOBAL,,TRIP 9458: Safety loop 2 tripped - Module control panel
bAMM_A9459,POE\Main\Func11_SafetyLoop.GB,1,OUT,21,0,Write,,BOOL,NSQX22.3,,VAR_GLOBAL,GLOBAL,,TRIP 9457: Safety loop tripped - Module interface panel
bAMM_A9480,POE\VENTILATION\VENTILATION.GB,5,OUT,130,39,Write,,BOOL,NSQX36.0,,VAR_GLOBAL,GLOBAL,,TRIP 9480: Room ventilation failure - Doors
bAMM_A9481,POE\VENTILATION\VENTILATION.GB,14,OUT,271,39,Write,,BOOL,NSQX36.1,,VAR_GLOBAL,GLOBAL,,TRIP 9481: Room ventilation failure - Inlet air fan
bAMM_A9482,POE\VENTILATION\VENTILATION.GB,26,OUT,334,39,Write,,BOOL,NSQX36.2,,VAR_GLOBAL,GLOBAL,,TRIP 9482: Room ventilation failure - Inlet air louvre
bAMM_A9483,POE\VENTILATION\VENTILATION.GB,35,OUT,410,39,Write,,BOOL,NSQX36.3,,VAR_GLOBAL,GLOBAL,,TRIP 9483: Room ventilation failure - Outlet air louvre
bAMM_A9484,POE\Main\Func12_Gas.GB,11,OUT,385,44,Write,,BOOL,NSQX36.4,,VAR_GLOBAL,GLOBAL,,TRIP 9484: Failure gas train for decentral gas addition
bAMM_A9484,POE\Main\Func12_Gas.GB,16,IN,400,23,Read,,BOOL,NSQX36.4,,VAR_GLOBAL,GLOBAL,,TRIP 9484: Failure gas train for decentral gas addition
bAMM_W9514,POE\Main\Func01_Speed.GB,8,OUT,118,26,Write,,BOOL,NSQX12.3,,VAR_GLOBAL,GLOBAL,,WARNING 9514: Speed signal not valid
bAMM_W9515,POE\Main\Func02_Misfire.GB,1,OUT,15,0,Write,,BOOL,NSQX12.4,,VAR_GLOBAL,GLOBAL,,WARNING 9515: Ignition plausibility check failure
bAMM_W9516,POE\Main\Func02_Misfire.GB,1,OUT,62,0,Write,,BOOL,NSQX12.5,,VAR_GLOBAL,GLOBAL,,WARNING 9516: Ignition system running - signal not valid
