sbSafeInputOK_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,2,IN,10,12,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Engine room ventilation - Louvre opened
sbSL_OK,POE\ERV_Lou\ERV_Lou.GB,11,OUT,38,19,Write,,SAFEBOOL,,,VAR_OUTPUT,LOCAL,,Safety loop OK
sbSL_OK_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,2,OUT,71,11,Write,,SAFEBOOL,,,VAR,LOCAL,,Safety loop OK - Louvre closed
sbSL_OK_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,10,IN,73,9,Read,,SAFEBOOL,,,VAR,LOCAL,,Safety loop OK - Louvre closed
sbSL_OK_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,2,OUT,28,11,Write,,SAFEBOOL,,,VAR,LOCAL,,Safety loop OK - Louvre opened
sbSL_OK_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,10,IN,44,9,Read,,SAFEBOOL,,,VAR,LOCAL,,Safety loop OK - Louvre opened
sbSL_OK_Lou_PC,POE\ERV_Lou\ERV_Lou.GB,5,OUT,162,11,Write,,SAFEBOOL,,,VAR,LOCAL,,Safety loop OK - Louvre plausibility check
sbSL_OK_Lou_PC,POE\ERV_Lou\ERV_Lou.GB,10,IN,74,9,Read,,SAFEBOOL,,,VAR,LOCAL,,Safety loop OK - Louvre plausibility check
sbSL_OK_Lou_PC,POE\ERV_Lou\ERV_Lou.GB,11,IN,389,0,Read,,SAFEBOOL,,,VAR,LOCAL,,Safety loop OK - Louvre plausibility check
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,1,IN,111,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,4,IN,212,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,4,IN,211,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,4,IN,336,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,7,IN,248,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,7,IN,406,47,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,7,IN,254,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,10,IN,134,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,10,IN,116,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre closed
sDI_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,1,IN,102,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre opened
sDI_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,4,IN,190,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre opened
sDI_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,4,IN,165,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre opened
sDI_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,4,IN,311,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre opened
sDI_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,7,IN,394,47,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre opened
sDI_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,7,IN,232,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre opened
sDI_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,7,IN,250,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre opened
sDI_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,10,IN,125,9,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Engine room ventilation - Louvre opened
xDI_MON_ERV_Lou_CL,POE\ERV_Lou\ERV_Lou.GB,0,,69,43,,,,,,VAR,FB,,FuB
xDI_MON_ERV_Lou_OP,POE\ERV_Lou\ERV_Lou.GB,0,,20,43,,,,,,VAR,FB,,FuB
xET_TOF1,POE\ERV_Lou\ERV_Lou.GB,0,,27,55,,,,,,VAR,FB,,FuB
xET_TOF2,POE\ERV_Lou\ERV_Lou.GB,0,,70,55,,,,,,VAR,FB,,FuB
xKeepAMM_2s_W1,POE\ERV_Lou\ERV_Lou.GB,3,,448,45,,,,,,VAR,FB,,FuB
xR_TRIG_1,POE\ERV_Lou\ERV_Lou.GB,0,,291,29,,,,,,VAR,FB,,FuB
xR_TRIG_2,POE\ERV_Lou\ERV_Lou.GB,0,,301,29,,,,,,VAR,FB,,FuB
xR_TRIG_3,POE\ERV_Lou\ERV_Lou.GB,6,,424,29,,,,,,VAR,FB,,FuB
xRS_S_1,POE\ERV_Lou\ERV_Lou.GB,6,,419,3,,,,,,VAR,FB,,FuB
xRS_S_2,POE\ERV_Lou\ERV_Lou.GB,6,,429,3,,,,,,VAR,FB,,FuB
xRS_S_3,POE\ERV_Lou\ERV_Lou.GB,6,,189,32,,,,,,VAR,FB,,FuB
xTON_S_1,POE\ERV_Lou\ERV_Lou.GB,3,,284,65,,,,,,VAR,FB,,FuB
xTON_S_2,POE\ERV_Lou\ERV_Lou.GB,3,,352,65,,,,,,VAR,FB,,FuB
xTON_S_3,POE\ERV_Lou\ERV_Lou.GB,6,,241,65,,,,,,VAR,FB,,FuB
xTON_S_4,POE\ERV_Lou\ERV_Lou.GB,6,,265,65,,,,,,VAR,FB,,FuB
